k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;classification
S_O3;P_H1;258;75;66;25;32;64;0;512;0
S_O3;S_M1;258;67;66;258;32;59;0;0;0
S_O3;P_F1;258;130;66;258;32;24;0;0;0
S_O3;P_G3;258;188;66;37;32;40;0;0;1
S_P9;S_O1;110;258;130;66;64;59;0;512;0
S_P9;P_E8;110;2596;130;258;64;41;0;4484;0
S_P9;R_D2;110;22;130;194;64;48;0;8728;0
S_P9;P_D1;110;271;130;122;64;53;0;0;0
S_P9;P_E2;110;2596;130;258;64;28;0;4160;1
S_P9;P_I1;110;767;130;194;64;30;0;0;1
S_P9;P_J1;110;35;130;37;64;33;0;0;1
S_P9;R_H1;110;173;130;33;64;39;0;3072;0
S_P9;R_I1;110;1026;130;258;64;58;0;16;0
S_P9;P_H1;110;75;130;25;64;64;0;512;0
S_P9;S_M1;110;67;130;258;64;59;0;0;0
S_P9;P_G3;110;188;130;37;64;40;0;0;1
S_P15;S_J1;110;66;130;258;30;31;0;0;1
S_P15;P_E4;110;16387;130;514;30;16;0;16;0
S_P15;P_C4;110;67;130;500;30;16;0;0;1
S_P15;P_E6;110;5190;130;514;30;16;0;0;0
S_P15;R_J4;110;125;130;34;30;16;0;4096;1
S_P15;R_A1;110;6002;130;258;30;32;0;0;0
S_P15;S_J6;110;66;130;258;30;24;0;16;1
S_P15;S_I1;110;66;130;258;30;16;0;0;1
S_P15;R_J7;110;125;130;34;30;16;0;4096;0
S_P15;S_I2;110;66;130;258;30;18;0;0;1
S_P15;S_L1;110;258;130;130;30;32;0;512;0
S_P15;R_A2;110;10002;130;258;30;26;0;0;0
S_P15;R_B2;110;4098;130;33;30;28;0;0;1
S_P15;P_C1;110;66;130;514;30;19;0;4096;1
S_P15;S_K5;110;514;130;258;30;20;0;4224;1
S_P4;S_J1;34;66;130;258;60;31;0;0;1
S_P4;P_E4;34;16387;130;514;60;16;0;16;0
S_P4;P_C4;34;67;130;500;60;16;0;0;0
S_P4;P_E6;34;5190;130;514;60;16;0;0;0
S_P4;R_J4;34;125;130;34;60;16;0;4096;1
S_P4;R_A1;34;6002;130;258;60;32;0;0;0
S_P4;S_J6;34;66;130;258;60;24;0;16;0
S_P4;S_I1;34;66;130;258;60;16;0;0;1
S_P4;R_J7;34;125;130;34;60;16;0;4096;1
S_P4;S_I2;34;66;130;258;60;18;0;0;0
S_P4;R_A2;34;10002;130;258;60;26;0;0;0
S_P4;R_B2;34;4098;130;33;60;28;0;0;0
S_P4;P_C1;34;66;130;514;60;19;0;4096;0
S_P4;S_K5;34;514;130;258;60;20;0;4224;0
S_P5;P_C4;110;67;130;500;52;16;0;0;1
S_P5;P_E6;110;5190;130;514;52;16;0;0;1
S_P5;R_J4;110;125;130;34;52;16;0;4096;0
S_P5;R_A1;110;6002;130;258;52;32;0;0;1
S_P5;S_J6;110;66;130;258;52;24;0;16;0
S_P5;S_I2;110;66;130;258;52;18;0;0;0
S_P5;S_L1;110;258;130;130;52;32;0;512;1
S_P5;R_A2;110;10002;130;258;52;26;0;0;0
S_P5;R_B2;110;4098;130;33;52;28;0;0;0
S_P5;S_K5;110;514;130;258;52;20;0;4224;0
S_E2;S_J1;17;66;21;258;64;31;4352;0;1
S_E2;P_E4;17;16387;21;514;64;16;4352;16;0
S_E2;P_C4;17;67;21;500;64;16;4352;0;1
S_E2;P_E6;17;5190;21;514;64;16;4352;0;0
S_E2;R_J4;17;125;21;34;64;16;4352;4096;1
S_E2;R_A1;17;6002;21;258;64;32;4352;0;0
S_E2;S_J6;17;66;21;258;64;24;4352;16;1
S_E2;S_I1;17;66;21;258;64;16;4352;0;1
S_E2;S_I2;17;66;21;258;64;18;4352;0;1
S_E2;S_L1;17;258;21;130;64;32;4352;512;1
S_E2;R_A2;17;10002;21;258;64;26;4352;0;0
S_E2;R_B2;17;4098;21;33;64;28;4352;0;1
S_E2;P_C1;17;66;21;514;64;19;4352;4096;1
S_E2;S_K5;17;514;21;258;64;20;4352;4224;1
S_E4;S_J1;17;66;21;258;64;31;4352;0;1
S_E4;P_E4;17;16387;21;514;64;16;4352;16;0
S_E4;P_C4;17;67;21;500;64;16;4352;0;1
S_E4;P_E6;17;5190;21;514;64;16;4352;0;0
S_E4;R_J4;17;125;21;34;64;16;4352;4096;1
S_E4;R_A1;17;6002;21;258;64;32;4352;0;0
S_E4;S_J6;17;66;21;258;64;24;4352;16;1
S_E4;S_I1;17;66;21;258;64;16;4352;0;1
S_E4;S_I2;17;66;21;258;64;18;4352;0;1
S_E4;S_L1;17;258;21;130;64;32;4352;512;1
S_E4;R_A2;17;10002;21;258;64;26;4352;0;0
S_E4;R_B2;17;4098;21;33;64;28;4352;0;1
S_E4;P_C1;17;66;21;514;64;19;4352;4096;1
S_E4;S_K5;17;514;21;258;64;20;4352;4224;1
S_P38;S_J1;34;66;130;258;54;31;0;0;1
S_P38;P_E4;34;16387;130;514;54;16;0;16;0
S_P38;P_E6;34;5190;130;514;54;16;0;0;0
S_P38;R_J4;34;125;130;34;54;16;0;4096;1
S_P38;R_A1;34;6002;130;258;54;32;0;0;0
S_P38;S_J6;34;66;130;258;54;24;0;16;1
S_P38;S_I1;34;66;130;258;54;16;0;0;1
S_P38;R_J7;34;125;130;34;54;16;0;4096;0
S_P38;S_I2;34;66;130;258;54;18;0;0;1
S_P38;S_L1;34;258;130;130;54;32;0;512;1
S_P38;R_A2;34;10002;130;258;54;26;0;0;0
S_P38;R_B2;34;4098;130;33;54;28;0;0;1
S_P38;P_C1;34;66;130;514;54;19;0;4096;1
S_P38;S_K5;34;514;130;258;54;20;0;4224;0
S_P16;P_E6;110;5190;130;514;35;16;0;0;1
S_P16;R_J4;110;125;130;34;35;16;0;4096;1
S_P16;R_A1;110;6002;130;258;35;32;0;0;1
S_P16;R_J7;110;125;130;34;35;16;0;4096;0
S_P16;S_I2;110;66;130;258;35;18;0;0;1
S_P16;S_L1;110;258;130;130;35;32;0;512;1
S_P16;R_A2;110;10002;130;258;35;26;0;0;1
S_P16;R_B2;110;4098;130;33;35;28;0;0;0
S_P37;P_E4;34;16387;130;514;64;16;0;16;0
S_P37;P_C4;34;67;130;500;64;16;0;0;1
S_P37;P_E6;34;5190;130;514;64;16;0;0;0
S_P37;R_J4;34;125;130;34;64;16;0;4096;1
S_P37;R_A1;34;6002;130;258;64;32;0;0;1
S_P37;S_J6;34;66;130;258;64;24;0;16;1
S_P37;S_I1;34;66;130;258;64;16;0;0;1
S_P37;R_J7;34;125;130;34;64;16;0;4096;0
S_P37;S_I2;34;66;130;258;64;18;0;0;1
S_P37;R_A2;34;10002;130;258;64;26;0;0;1
S_P37;R_B2;34;4098;130;33;64;28;0;0;1
S_P37;P_C1;34;66;130;514;64;19;0;4096;1
S_P37;S_K5;34;514;130;258;64;20;0;4224;0
S_D3;S_J1;130;66;66;258;62;31;4608;0;1
S_D3;P_E4;130;16387;66;514;62;16;4608;16;0
S_D3;P_C4;130;67;66;500;62;16;4608;0;0
S_D3;P_E6;130;5190;66;514;62;16;4608;0;0
S_D3;R_J4;130;125;66;34;62;16;4608;4096;1
S_D3;R_A1;130;6002;66;258;62;32;4608;0;0
S_D3;S_J6;130;66;66;258;62;24;4608;16;0
S_D3;S_I1;130;66;66;258;62;16;4608;0;1
S_D3;R_J7;130;125;66;34;62;16;4608;4096;0
S_D3;S_I2;130;66;66;258;62;18;4608;0;0
S_D3;R_A2;130;10002;66;258;62;26;4608;0;0
S_D3;R_B2;130;4098;66;33;62;28;4608;0;0
S_D3;P_C1;130;66;66;514;62;19;4608;4096;0
S_D3;S_K5;130;514;66;258;62;20;4608;4224;1
S_P22;S_J1;110;66;130;258;64;31;0;0;0
S_P22;P_C4;110;67;130;500;64;16;0;0;0
S_P22;P_E6;110;5190;130;514;64;16;0;0;1
S_P22;R_J4;110;125;130;34;64;16;0;4096;1
S_P22;R_A1;110;6002;130;258;64;32;0;0;0
S_P22;S_J6;110;66;130;258;64;24;0;16;0
S_P22;S_I1;110;66;130;258;64;16;0;0;1
S_P22;S_I2;110;66;130;258;64;18;0;0;1
S_P22;S_L1;110;258;130;130;64;32;0;512;1
S_P22;R_A2;110;10002;130;258;64;26;0;0;1
S_P22;P_C1;110;66;130;514;64;19;0;4096;1
S_P22;S_K5;110;514;130;258;64;20;0;4224;0
S_D5;S_J1;130;66;66;258;62;31;4608;0;1
S_D5;P_E4;130;16387;66;514;62;16;4608;16;0
S_D5;P_C4;130;67;66;500;62;16;4608;0;0
S_D5;P_E6;130;5190;66;514;62;16;4608;0;0
S_D5;R_J4;130;125;66;34;62;16;4608;4096;1
S_D5;R_A1;130;6002;66;258;62;32;4608;0;0
S_D5;S_J6;130;66;66;258;62;24;4608;16;0
S_D5;S_I1;130;66;66;258;62;16;4608;0;1
S_D5;R_J7;130;125;66;34;62;16;4608;4096;0
S_D5;S_I2;130;66;66;258;62;18;4608;0;0
S_D5;R_B2;130;4098;66;33;62;28;4608;0;0
S_D5;P_C1;130;66;66;514;62;19;4608;4096;0
S_D5;S_K5;130;514;66;258;62;20;4608;4224;0
S_P40;S_J1;34;66;130;258;64;31;0;0;1
S_P40;P_E4;34;16387;130;514;64;16;0;16;0
S_P40;P_C4;34;67;130;500;64;16;0;0;1
S_P40;P_E6;34;5190;130;514;64;16;0;0;1
S_P40;R_J4;34;125;130;34;64;16;0;4096;1
S_P40;R_A1;34;6002;130;258;64;32;0;0;1
S_P40;S_I1;34;66;130;258;64;16;0;0;1
S_P40;R_J7;34;125;130;34;64;16;0;4096;0
S_P40;S_I2;34;66;130;258;64;18;0;0;1
S_P40;R_B2;34;4098;130;33;64;28;0;0;1
S_P40;P_C1;34;66;130;514;64;19;0;4096;1
S_P40;S_K5;34;514;130;258;64;20;0;4224;0
S_P19;S_J1;110;66;130;258;38;31;0;0;0
S_P19;P_C4;110;67;130;500;38;16;0;0;1
S_P19;P_E6;110;5190;130;514;38;16;0;0;1
S_P19;R_J4;110;125;130;34;38;16;0;4096;1
S_P19;R_A1;110;6002;130;258;38;32;0;0;1
S_P19;S_J6;110;66;130;258;38;24;0;16;1
S_P19;S_I1;110;66;130;258;38;16;0;0;1
S_P19;R_J7;110;125;130;34;38;16;0;4096;0
S_P19;S_I2;110;66;130;258;38;18;0;0;1
S_P19;S_L1;110;258;130;130;38;32;0;512;0
S_P19;R_A2;110;10002;130;258;38;26;0;0;1
S_P19;R_B2;110;4098;130;33;38;28;0;0;1
S_P19;P_C1;110;66;130;514;38;19;0;4096;1
S_P19;S_K5;110;514;130;258;38;20;0;4224;0
S_O3;P_E6;258;5190;66;514;32;16;0;0;0
S_O3;R_J4;258;125;66;34;32;16;0;4096;1
S_O3;R_A1;258;6002;66;258;32;32;0;0;0
S_O3;S_J6;258;66;66;258;32;24;0;16;1
S_O3;R_J7;258;125;66;34;32;16;0;4096;0
S_O3;S_I2;258;66;66;258;32;18;0;0;1
S_O3;R_A2;258;10002;66;258;32;26;0;0;0
S_O3;R_B2;258;4098;66;33;32;28;0;0;1
S_O3;S_K5;258;514;66;258;32;20;0;4224;1
S_P9;P_C4;110;67;130;500;64;16;0;0;1
S_P9;P_E6;110;5190;130;514;64;16;0;0;1
S_P9;R_J4;110;125;130;34;64;16;0;4096;0
S_P9;R_A1;110;6002;130;258;64;32;0;0;1
S_P9;S_J6;110;66;130;258;64;24;0;16;1
S_P9;R_J7;110;125;130;34;64;16;0;4096;0
S_P9;S_I2;110;66;130;258;64;18;0;0;1
S_P9;S_L1;110;258;130;130;64;32;0;512;1
S_P9;R_A2;110;10002;130;258;64;26;0;0;1
S_P9;R_B2;110;4098;130;33;64;28;0;0;0
S_P9;P_C1;110;66;130;514;64;19;0;4096;1
S_P9;S_K5;110;514;130;258;64;20;0;4224;0
S_P15;S_P4;110;34;130;130;30;60;0;0;0
S_P15;S_E2;110;17;130;21;30;64;0;4352;1
S_P15;S_E4;110;17;130;21;30;64;0;4352;1
S_P15;S_D3;110;130;130;66;30;62;0;4608;0
S_P15;S_P22;110;110;130;130;30;64;0;0;0
S_P15;S_D5;110;130;130;66;30;62;0;4608;0
S_P15;S_O3;110;258;130;66;30;32;0;0;1
S_P4;S_P15;34;110;130;130;60;30;0;0;0
S_P4;S_P4;34;34;130;130;60;60;0;0;1
S_P4;S_E2;34;17;130;21;60;64;0;4352;0
S_P4;S_E4;34;17;130;21;60;64;0;4352;0
S_P4;S_P38;34;34;130;130;60;54;0;0;1
S_P4;S_P16;34;110;130;130;60;35;0;0;0
S_P4;S_D3;34;130;130;66;60;62;0;4608;0
S_P4;S_P22;34;110;130;130;60;64;0;0;0
S_P4;S_D5;34;130;130;66;60;62;0;4608;1
S_P4;S_P40;34;34;130;130;60;64;0;0;1
S_P4;S_P19;34;110;130;130;60;38;0;0;1
S_P4;S_P9;34;110;130;130;60;64;0;0;0
S_P5;S_E2;110;17;130;21;52;64;0;4352;1
S_P5;S_E4;110;17;130;21;52;64;0;4352;1
S_P5;S_O3;110;258;130;66;52;32;0;0;1
S_E2;S_P15;17;110;21;130;64;30;4352;0;1
S_E2;S_P4;17;34;21;130;64;60;4352;0;0
S_E2;S_P5;17;110;21;130;64;52;4352;0;1
S_E2;S_E2;17;17;21;21;64;64;4352;4352;1
S_E2;S_E4;17;17;21;21;64;64;4352;4352;1
S_E2;S_P38;17;34;21;130;64;54;4352;0;1
S_E2;S_P16;17;110;21;130;64;35;4352;0;1
S_E2;S_P37;17;34;21;130;64;64;4352;0;1
S_E2;S_D3;17;130;21;66;64;62;4352;4608;1
S_E2;S_P22;17;110;21;130;64;64;4352;0;1
S_E2;S_D5;17;130;21;66;64;62;4352;4608;0
S_E2;S_P40;17;34;21;130;64;64;4352;0;1
S_E2;S_P19;17;110;21;130;64;38;4352;0;1
S_E2;S_O3;17;258;21;66;64;32;4352;0;1
S_E2;S_P9;17;110;21;130;64;64;4352;0;1
S_E4;S_P15;17;110;21;130;64;30;4352;0;1
S_E4;S_P4;17;34;21;130;64;60;4352;0;0
S_E4;S_P5;17;110;21;130;64;52;4352;0;1
S_E4;S_E2;17;17;21;21;64;64;4352;4352;1
S_E4;S_E4;17;17;21;21;64;64;4352;4352;1
S_E4;S_P38;17;34;21;130;64;54;4352;0;1
S_E4;S_P16;17;110;21;130;64;35;4352;0;1
S_E4;S_P37;17;34;21;130;64;64;4352;0;1
S_E4;S_D3;17;130;21;66;64;62;4352;4608;1
S_E4;S_P22;17;110;21;130;64;64;4352;0;1
S_E4;S_D5;17;130;21;66;64;62;4352;4608;1
S_E4;S_P40;17;34;21;130;64;64;4352;0;0
S_E4;S_P19;17;110;21;130;64;38;4352;0;1
S_E4;S_O3;17;258;21;66;64;32;4352;0;1
S_E4;S_P9;17;110;21;130;64;64;4352;0;0
S_P38;S_P4;34;34;130;130;54;60;0;0;1
S_P38;S_E2;34;17;130;21;54;64;0;4352;1
S_P38;S_E4;34;17;130;21;54;64;0;4352;1
S_P38;S_P38;34;34;130;130;54;54;0;0;0
S_P38;S_D3;34;130;130;66;54;62;0;4608;0
S_P38;S_D5;34;130;130;66;54;62;0;4608;0
S_P38;S_O3;34;258;130;66;54;32;0;0;1
S_P16;S_P4;110;34;130;130;35;60;0;0;1
S_P16;S_E2;110;17;130;21;35;64;0;4352;1
S_P16;S_E4;110;17;130;21;35;64;0;4352;1
S_P16;S_O3;110;258;130;66;35;32;0;0;1
S_P16;S_P9;110;110;130;130;35;64;0;0;1
S_P37;S_P4;34;34;130;130;64;60;0;0;1
S_P37;S_E2;34;17;130;21;64;64;0;4352;1
S_P37;S_E4;34;17;130;21;64;64;0;4352;1
S_P37;S_P38;34;34;130;130;64;54;0;0;1
S_P37;S_D3;34;130;130;66;64;62;0;4608;0
S_P37;S_D5;34;130;130;66;64;62;0;4608;0
S_P37;S_O3;34;258;130;66;64;32;0;0;1
S_D3;S_P15;130;110;66;130;62;30;4608;0;0
S_D3;S_P4;130;34;66;130;62;60;4608;0;0
S_D3;S_E2;130;17;66;21;62;64;4608;4352;0
S_D3;S_E4;130;17;66;21;62;64;4608;4352;1
S_D3;S_P38;130;34;66;130;62;54;4608;0;0
S_D3;S_P37;130;34;66;130;62;64;4608;0;0
S_D3;S_D3;130;130;66;66;62;62;4608;4608;1
S_D3;S_D5;130;130;66;66;62;62;4608;4608;1
S_D3;S_P40;130;34;66;130;62;64;4608;0;1
S_D3;S_P19;130;110;66;130;62;38;4608;0;0
S_D3;S_O3;130;258;66;66;62;32;4608;0;0
S_D3;S_P9;130;110;66;130;62;64;4608;0;0
S_P22;S_P4;110;34;130;130;64;60;0;0;1
S_P22;S_E2;110;17;130;21;64;64;0;4352;1
S_P22;S_E4;110;17;130;21;64;64;0;4352;1
S_P22;S_P22;110;110;130;130;64;64;0;0;0
S_P22;S_O3;110;258;130;66;64;32;0;0;1
S_D5;S_P15;130;110;66;130;62;30;4608;0;0
S_D5;S_P4;130;34;66;130;62;60;4608;0;0
S_D5;S_P5;130;110;66;130;62;52;4608;0;0
S_D5;S_E2;130;17;66;21;62;64;4608;4352;1
S_D5;S_E4;130;17;66;21;62;64;4608;4352;0
S_D5;S_P38;130;34;66;130;62;54;4608;0;0
S_D5;S_P37;130;34;66;130;62;64;4608;0;0
S_D5;S_D3;130;130;66;66;62;62;4608;4608;1
S_D5;S_P22;130;110;66;130;62;64;4608;0;0
S_D5;S_D5;130;130;66;66;62;62;4608;4608;1
S_D5;S_P40;130;34;66;130;62;64;4608;0;1
S_D5;S_P19;130;110;66;130;62;38;4608;0;0
S_D5;S_O3;130;258;66;66;62;32;4608;0;0
S_D5;S_P9;130;110;66;130;62;64;4608;0;0
S_P40;S_P4;34;34;130;130;64;60;0;0;1
S_P40;S_E2;34;17;130;21;64;64;0;4352;1
S_P40;S_E4;34;17;130;21;64;64;0;4352;1
S_P40;S_P38;34;34;130;130;64;54;0;0;1
S_P40;S_P37;34;34;130;130;64;64;0;0;1
S_P40;S_D3;34;130;130;66;64;62;0;4608;0
S_P40;S_D5;34;130;130;66;64;62;0;4608;1
S_P40;S_P40;34;34;130;130;64;64;0;0;0
S_P40;S_O3;34;258;130;66;64;32;0;0;1
S_P19;S_P4;110;34;130;130;38;60;0;0;1
S_P19;S_E2;110;17;130;21;38;64;0;4352;1
S_P19;S_E4;110;17;130;21;38;64;0;4352;1
S_P19;S_D3;110;130;130;66;38;62;0;4608;0
S_P19;S_D5;110;130;130;66;38;62;0;4608;0
S_P19;S_O3;110;258;130;66;38;32;0;0;1
S_P19;S_P9;110;110;130;130;38;64;0;0;1
S_O3;S_P15;258;110;66;130;32;30;0;0;1
S_O3;S_P5;258;110;66;130;32;52;0;0;0
S_O3;S_E2;258;17;66;21;32;64;0;4352;1
S_O3;S_E4;258;17;66;21;32;64;0;4352;0
S_O3;S_P38;258;34;66;130;32;54;0;0;1
S_O3;S_P16;258;110;66;130;32;35;0;0;1
S_O3;S_P37;258;34;66;130;32;64;0;0;1
S_O3;S_D3;258;130;66;66;32;62;0;4608;0
S_O3;S_P22;258;110;66;130;32;64;0;0;1
S_O3;S_D5;258;130;66;66;32;62;0;4608;0
S_O3;S_P40;258;34;66;130;32;64;0;0;1
S_O3;S_P19;258;110;66;130;32;38;0;0;1
S_O3;S_O3;258;258;66;66;32;32;0;0;1
S_O3;S_P9;258;110;66;130;32;64;0;0;1
S_P9;S_P15;110;110;130;130;64;30;0;0;1
S_P9;S_P4;110;34;130;130;64;60;0;0;0
S_P9;S_P5;110;110;130;130;64;52;0;0;0
S_P9;S_E2;110;17;130;21;64;64;0;4352;1
S_P9;S_E4;110;17;130;21;64;64;0;4352;1
S_P9;S_D3;110;130;130;66;64;62;0;4608;0
S_P9;S_P22;110;110;130;130;64;64;0;0;1
S_P9;S_D5;110;130;130;66;64;62;0;4608;0
S_P9;S_O3;110;258;130;66;64;32;0;0;1
S_P9;S_P9;110;110;130;130;64;64;0;0;0
